,item,item_code
697076,IranianTruckersOnstrike,3727
697079,Farshid_Hakki,2408
697082,اعتصاب_سراسرى_معلمان,14189
697086,دانشجو_کارگر_معلم_اتحاد,23744
697094,رقص_زنان_ایرانی,25936
697097,ریزش_مو,26757
697100,شیبان,30571
697104,صليب,30975
697108,فاضل_قیطاسی,32787
697115,همسر_شهید_حججی,40716
697118,استان_لرستان,13515
697121,جنایت_سپاه,21130
697125,علی_صارمی,32108
697129,اميرالمومنين,15723
697134,بسیجیان_میناب,17975
697137,دعاااي_ويژه,24276
697140,فلاتر,33580
697144,لا_اله_الا_الله,34758
697148,ندارد,39261
697152,پالرمو_علیه_معشیت,42049
697158,کهکشان_راه_شیری,44451
697163,lfc,9817
697170,خاشفجي,22648
697173,پیش‌فروش,42980
697176,فرانکلین,33071
697179,محصص,36019
697184,نمايشگاه,39607
697189,HappyBearDayKAI,3097
697193,civildeath,8597
697196,kavousseyedemami,9737
697199,cfc,8544
697203,فرزندان_میرز,33175
697206,فريد_صارمی,33389
697209,وطن_فروشي,41455
697212,Article13,635
697218,Article11,634
697222,SaveYourInternet,6471
697229,مظاهرات_باريس,37411
697232,توان_دفاعی,20179
697235,برجام_منطقه_ای,17695
697238,توسعه_اجتماعی,20256
697241,مشکلات_معیشتی,37299
697247,FII2018,2319
697251,Nawruz,5105
697256,الانتخابات,14622
697260,شفاخانه,29859
697263,كلمه_اخيره_٢٠١٨,34658
697266,تنگه‌_را‌_ببندید,20102
697278,امير_المؤمنين,15717
697283,اللهم_صل_على_محمد_وال_محمد,15185
697286,بنك_الدم,18185
697289,كل,34648
697294,لبيك_يا_حسين,34892
697300,Practice,5786
697304,DontBuyATicket,1885
697307,AnimalAbuse,539
697310,4thofJuly,179
697314,ChristmasDay,1526
697318,EmptyTheTanks,2135
697321,JustSaying,3977
697325,Profit,5839
697328,Wildlife,7862
697331,adopt,8134
697334,vegetarian,11212
697337,zoo,11434
697341,PrinceWilliam,5826
697345,خمسة_ونص,23230
697349,Nationalists,5085
697352,Superman,6913
697355,آدریان_واخوویاک,11644
697358,آزاری,11878
697364,برای_آیندگان,17646
697370,حبیب_مفتاح,21718
697373,پویا_محمودی,42806
697376,Pakarmy,5561
697379,clip,8607
697382,dildo,8799
697385,retro,10572
697388,slave,10792
697391,webcam,11292
697394,xmas,11391
697398,butterfly,8493
697401,طارمی_تنها_نیست,31136
697404,همسری,40724
697407,حقوق_خانواده,22253
697412,حق_اشتغال,22193
697415,اجرت_المثل,12809
697418,رابطه_نامشروع,25260
697421,زن_دوم,27007
697425,مصاحبه_کاری,37308
697428,نه_به_مردسالاری,39816
697431,همسرآزاری,40718
697434,کتاب_کودک,43937
697441,بندرچابهار,18164
697447,نه_شیخ,39854
697452,الاهلي_الرايد,14629
697455,الهلال_النصر,15367
697462,LayZhangNAMANANA,4319
697465,دانشگاه_اراک,23776
697469,جایگاه_زن,20750
697472,معرض_أبوظبي_الدولي_للكتاب,37488
697475,الجيش_الوطني_الليبي,14749
697478,عبدالفتاح_السيسي,31566
697481,جيبوتي,21484
697484,ذكرى_بيعة_ولي_العهد,25152
697488,القمة_الإسلامية,15131
697491,جنودنا_البواسل_يدحرون_الارهاب,21206
697496,StopTurkeyDefendRojava,6854
697501,سفارت_ترکیه,28174
697504,JusticeForAliRazaAbidi,3993
697507,غني,32674
697510,سيد,28788
697514,شهید_حججي,30247
697518,need,10086
697523,خطبه_غدیر,23144
697527,زنگ_خطر,27173
697531,سید_الکریم,29078
697535,شهید_صياد_شيرازی,30277
697538,شهید_علی_عرب,30283
697542,مسیح_کردستان,37199
697545,میلاد_احسانی,38790
697550,icc,9485
697553,الكرامة,15148
697556,آموزش‌و‌پرورش,12183
697559,تناسب_اندام,20041
697563,منزل,38046
697571,هندونه,40815
697575,شهید_باقری,30233
697580,سوارز,28646
697583,سیتی,29070
697587,مبین‌نت,35676
697590,یوسفی,45590
697593,JakeGyllenhaal,3888
697597,JeffBezos,3909
697600,LP,4262
697603,MySQL,4939
697607,PWA,5535
697610,انزلي,16075
697614,تارانتینو,19002
697620,دینگ,25052
697623,میلادمحمدی,38800
697626,چنگال,43244
697629,WeSupportPolandSummi,7768
697633,اعتراضات_سر,14137
697636,آهنگسازی,12255
697639,الساندرو_نِستا,14882
697642,با_ادب_بنویسیم,16938
697645,تكنولوژي,19944
697648,نوید_زندگی_من,40059
697651,چارلی_چاپلين,43046
697654,Job,3928
697660,چهلم_طلبه_همدانی,43398
697666,NuclearWeapons,5313
697669,مهدی_اخوان‌ثالث,38200
697677,بیست_هجده,18784
697680,alone,8188
697688,birth,8386
697692,electronic,8924
697695,lonely,9850
697698,lovequotes,9863
697701,wise,11349
697704,مالي,35495
697710,Chitral,1495
697714,نثار,39169
697717,ايران_اينترنشنال,16391
697725,فورزا_يوفي,33699
697728,IO,3381
697731,اذكر_ربنا_فتويته,13107
697734,توصيه,20267
697737,يا,41734
697742,سفر_بلوچستان,28186
697745,چالش_دعوت_به_عملیات,43081
697754,تز_ایرانارشیسم,19638
697759,من_هم_علی_عبدالرضایی_هستم,37924
697765,خانواده_عبدالرضایی_گروگان_رژیم,22781
697771,علی_عبدالرضایی_لیدری_ضدلیدر,32126
697774,چرا_ایرانارشیسم_سانسور_میشود,43142
697777,BlackPanther,1101
697784,Coachella,1567
697787,AvengersInfinityWar,738
697790,Empire,2134
697793,30Under30,139
697798,BatmanvSuperman,976
697801,Beyonce,1042
697805,Brits,1217
697808,Drake,1922
697813,EggBoy,2082
697821,Marvel,4656
697827,Princeton,5827
697830,RamiMalek,6003
697833,SAGAwards,6257
697836,Sundance,6895
697840,TIME100,6987
697843,Wenger,7810
697846,celebration,8540
697849,stemcell,10876
697852,OFAC,5325
697855,Araqchi,588
697859,Insurance,3553
697862,Ashgabat,653
697866,Brazilian,1184
697870,Capital,1397
697874,Finance,2450
697880,Hyundai,3318
697884,ImplementationDay,3508
697888,JCB,3853
697891,LoveWins,4435
697896,Masoud,4681
697899,Pasargad,5619
697902,South,6709
697905,Treasury,7266
697909,iranElection,9598
697912,نظام_بانکی,39426
697916,دکترشعله_سعدی,24937
697920,مارکز,35406
697929,مرضيه,36783
697933,KotLakhpatWelcomesBaoJi,4194
697936,ModelTownMartyrsDay,4822
697939,PakVsIndia,5559
697942,PrimeMinisterIK,5819
697945,جزبات_میں_آکر,20854
697949,جنید_ع_غ,21292
697952,نواز,39919
697956,یہ,45669
697959,Sehri,6508
697962,khaani,9742
697968,اولتیماتوم,16351
697971,رییس_جمهوری,26791
697974,خبرفوری_یا_دروغ_فوری,22832
697980,غير_مترقبه,32687
697984,فيصل_القاسم,33739
697989,اقزام_اسيا,14492
697992,الرياضة_الكويتية,14866
697995,كشته,34638
697999,از_آمادگی_برای_تظاهرات_بگو,13332
698002,جزازکل,20851
698005,احتکارخانگی,12836
698008,دیکشنری,25128
698011,فرهنگ_لغت,33329
698014,امریه,15653
698021,شباهت,29617
698026,گردشگرى,44874
698029,چارراه,43037
698032,لیلا_صابری_منش,35174
698035,بچسبیم_به_همین_آخوندا,18605
698039,علی_ع,32116
698042,iranregimechange‌,9633
698050,SansaStark,6387
698056,TaylorSwift,7053
698059,فلسطيـن,33600
698062,GHQ,2746
698065,OccupiedBalochistan,5347
698068,RedSalute,6051
698071,مسئولین_بی_کفایت,37022
698075,سپاس,28864
698083,چرخه_خشونت,43163
698090,آل_یاسین,12059
698093,ام_ابیها,15481
698096,باندبازی,17292
698104,درازهی_استعفا,23994
698109,شرط_بندی,29727
698115,شهرداری_لواسان,30137
698119,نشنال_جئوگرافیک,39395
698123,گله_مند,45067
698127,EmmaStone,2130
698131,Genius,2839
698134,شهید_سید_حسین_آملی,30270
698139,شهید_نمر,30324
698142,MuslimWomensDay,4921
698146,NationalSiblingsDay,5082
698151,awareness,8293
698156,reason,10499
698159,انقذوا_هند_العتيبي,16146
698162,المغرد_السعودي,15259
698165,المقاطعة_العربية,15262
698169,قطع_العلاقات,34240
698172,قمم_مكه,34324
698178,زرنگی,26914
698183,در_تلگرام_میمانیم,23969
698187,GreenCards,2967
698190,نسل_ته_گرفته,39345
698193,نه_به_گورخوابی,39844
698196,دکتر_احمدی_نژاد,24900
698202,مباهته,35663
698205,letkaroonlive,9816
698209,شوخی_مترجم,30379
698212,لُر,35119
698218,پوسی_رایت,42744
698221,ورمرزیاز,41266
698224,بدسرپرست_تنهاتر_است,17507
698227,الوحده,15395
698230,اکو,16519
698234,رکود_اقتصادی,26687
698237,ضرر,31105
698241,متفقین,35716
698244,صدر_جدول,30871
698247,بسه,17934
698252,پررو,42248
698256,برندینگ,17813
698263,مزیت_رقابتی,36990
698266,Politic,5761
698269,solution,10825
698272,برندينگ,17811
698275,بیکفایتی,18886
698281,تار,18999
698284,سازمان_هواپیمایی,27435
698287,سیمره,29318
698294,فروردین,33356
698302,نوری,40003
698305,بستک,17928
698309,فوتبال_آسیایی,33669
698314,کمیته_اخلاق,44366
698317,دیدار_یار,25014
698320,سید_جواد_حسینی,29084
698326,رمضانيات,25987
698329,دگراندیش,24963
698332,GameofThrone,2808
698335,ابوالمشاغل,12630
698340,امیرخانی,15852
698344,به_وقت_دلتنگی,18267
698351,حداقل_حقوق,21781
698354,دختربچه,23950
698360,رسالت_فرهنگی,25619
698364,سيستانى,28821
698368,غیرت_حسنی,32701
698371,فرزندان_انگلیس,33168
698374,لیلا,35170
698383,ما_به_عقب_برنمیگردیم,35248
698386,هجران,40406
698390,حسن‌زاده,22000
698393,سرداران,27893
698397,سپاه_مردمی_نیست,28896
698401,بدیع_صفاجو,17537
698406,زنده_گیری,27138
698409,مكرون,37682
698414,کیانا_رضوانی,44666
698417,کیمیا_مصطفوی,44706
698420,LeonardoDiCaprio,4345
698424,WORLDCUP,7651
698429,WWDC,7658
698432,html5,9437
698437,اسپانيا,13862
698440,الیور_استون,15475
698443,انحلال‌همه‌بانک‌های‌زیان‌ده,16035
698446,انحلال‌همه‌موسسات‌مالی,16036
698449,بهرام_بيضايى,18343
698452,بهمن_قبادی,18399
698455,عصبانى_نيستم,31825
698458,غلامرضا‌تختی,32652
698462,غواصان,32680
698465,فیلمبرداری,33828
698468,مذکرات,36598
698471,هانا,40360
698474,کودک_و_نوجوان,44511
698478,تا_وقتی_مردم_تحمل_کنند,18946
698481,زن‌ستیزی,27179
698484,سلبریتی_واقعی,28327
698487,شورای_شهر_یزد,30419
698496,لیلا_میرغفاری,35178
698499,پروانه‌,42366
698503,کوهن,44596
698508,Evening,2236
698511,چپ_توریستی,43428
698514,حزب_دموکرات,21888
698517,ControlledJudiciary,1608
698521,مجید_ترکابادی,35884
698524,پنجشنبه_سرخ,42662
698528,مدافعان_اسد,36458
698532,کرگان,44082
698540,PrisonBreak,5828
698543,TrumpPutin,7296
698547,انگشت_جوهری,16226
698550,بیماران_جنسی,18827
698554,تف_سر_بالا,19860
698558,خرافات_در_جامعه,22948
698566,دعای_باد,24283
698569,مانور,35540
698576,MFA,4484
698579,سوسن,28714
698585,SpiderManPS4,6730
698589,داوود_کریمی,23861
698593,محیط_زیستی‌ها,36394
698596,کارگرا,43673
698599,KLM,4035
698602,ShutUpRohani,6607
698606,tsunami,11105
698609,خرگوش,23014
698613,رامین_زانیار_لقمان,25374
698619,پەشێو,43017
698623,DunyaUpdates,1939
698629,مدیا,36526
698632,نیکوکار,40276
698635,کشت_بحران,44151
698638,یاکریم,45475
698642,احباط_هجوم_ارهابي_بالزلفي,12822
698647,الحديدة_تتحرر,14758
698651,سني,28531
698654,Trump_decertify_Iran_deal,7307
698659,Trump_scrap_Iran_agreement,7309
698663,Captain,1399
698667,آنتراکت,12222
698670,MosqueAttack,4873
698674,IsraelToTheMoon,3827
698678,SpaceIL,6721
698682,RaspberryPi,6025
698685,rest,10548
698688,لار,34786
698691,مردونگی,36748
698695,امپراتوری_کوروش,15732
698698,امپراطوري_كورش,15735
698702,حماسه_اردیبهشت,22349
698705,رفتگر,25879
698713,حمیدرضا_درخشنده,22473
698725,دموكراتيك,24485
698728,زندان_شاه,27086
698731,شورا_,30387
698735,عملیات_فروغ_جاویدان,32348
698738,لیست_تروریستی,35161
698743,IQRTG,3393
698746,influence,9534
698749,mindset,9979
698752,motivational,10024
698755,stronger,10906
698759,worth,11380
698762,ادوبی,13097
698765,فارسی_سخت,32764
698771,المدينة,15233
698776,استخرفرح,13566
698780,قاری,33900
698783,BTS5THMUSTER,843
698787,BTSatWembley,858
698790,TearItUpBTS,7077
698795,BTSLoveYourselfTour,850
698798,BTSxGrammys,863
698802,LoveBTS20M,4428
698805,Promise,5845
698808,suga,10916
698811,اسماعیل_حسن‌زاده,13819
698814,جهل_مقدس,21362
698820,گاز_اشک_اور,44767
698823,گفتمان_پهلوي,45006
698830,اتحاد_رمز_پیروزیست,12708
698835,رژیم_ورشکسته,26679
698838,چالش_حذف_برنامه_اسنپ,43075
698841,کودتای_ارتش,44483
698846,وزير_صنعت,41339
698849,محمودصادقي,36365
698852,منحل,38044
698856,رستاخیز,25647
698862,مهستی_گنجوی,38310
698865,الاتحاد_الهلال,14578
698868,كأس_زايد_للأندية_الأبطال,34505
698873,دکلمه,24957
698877,ایمن,16841
698880,بابک_جهانبخش,16993
698886,آگاه_سازی_درباره_جراحت_و_آسیبهای_مغزی,12324
698891,حوادث_جاده‌ای,22497
698895,خودُمُم,23386
698901,سفرهای_نوروزی,28201
698906,علامه_حسن_زاده_آملی,31952
698912,Masaf,4674
698916,newspaper,10105
698919,poster,10364
698922,prophet,10417
698925,zionism,11432
698928,آنتی_صهیونیست,12230
698931,السلام_عليك_يا_أباعبدالله,14915
698937,الهی_نامه,15384
698940,امام_جواد_علیه_السلام,15522
698943,امان_نامه,15611
698947,تر_سالی,19430
698950,خر_حزب_اللهی_نفهم,22930
698953,دومینو,24818
698956,روز_استاد,26226
698959,غربِ_صالح,32573
698962,لاهوت_در_تابوت,34839
698965,ماشاءالله,35450
698970,مقام_زن,37637
698973,همنشین,40735
698976,وقتی_پدر_میخوانمت,41520
698979,پاتوق_کتاب,41915
698982,پرزیدنت_آکتور_سینما,42252
698991,‌ترامپ,45766
698996,اگه_جراتشو_داشتم,16550
699000,باگت,17377
699003,حقوق_بانوان,22237
699006,زنانگی,27061
699009,شرمندگی,29764
699013,نه_به_اختلاف_های_قومی,39705
699016,ديدار,24862
699020,رستاک_حلاج,25655
699023,نارنگی,38954
699028,twitterbeastfandom,11127
699032,Ari,604
699039,dreamer,8860
699042,حق_انتخاب_پوشش,22197
699045,BackstreetBoys,877
699048,خباثت,22812
699051,محمد_رضا_خاتمی,36116
699058,تحقیرآمیز,19338
699064,ولادت_حضرت_معصومه,41533
699069,یا_جوادالائمه_ادرکنی,45308
699073,گسل,44977
699080,IranianAmericans_Hate_NIAC,3704
699084,NIAC_doesnt_represent_IranianAmericans,4999
699090,Trita_ignoble_Parsi,7271
699094,قرآن_کتابی_انیرانی,34105
699100,منجی_فقط_درآینه,38040
699105,نجات_در_خیابانست,39178
699110,پیش_بسوی_تظاهرات_ایذایی,42937
699113,ارتش_بيستمليونى_ريد,13173
699116,هراس_از_ايرانارشيستها,40453
699119,پارتيزانها_بازى_را_بردند,41957
699122,SaveRahaf,6448
699125,کمیسیون_ماده_۵,44380
699128,احمد_براکوهی,12889
699137,درختكاري,24029
699141,دكتر_هومن_اردبيلى,24340
699145,ذالنور,25142
699148,رفتاری,25875
699151,ستاره‌دار,27693
